antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Troponin=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=niski'})",frozenset({'Disease=Thalasse'}),0.06592939174819226,0.21650361548277328,0.051892811569544874,0.7870967741935483,3.6354902085049745,1.0,0.03761885988948113,3.68005877576273,0.7761018543402312,0.22509225092250923,0.7282652096248816,0.513391216173395
"frozenset({'Triglycerides=średni-dolny', 'Troponin=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=niski'})",frozenset({'Disease=Thalasse'}),0.06592939174819226,0.21650361548277328,0.051892811569544874,0.7870967741935483,3.6354902085049745,1.0,0.03761885988948113,3.68005877576273,0.7761018543402312,0.22509225092250923,0.7282652096248816,0.513391216173395
"frozenset({'Troponin=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'Triglycerides=średni-dolny', 'Disease=Thalasse'})",0.06592939174819226,0.051892811569544874,0.051892811569544874,0.7870967741935483,15.16774193548387,1.0,0.04847155006666123,4.4532307335369845,1.0,0.7870967741935483,0.7754439282768201,0.8935483870967742
"frozenset({'Troponin=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Disease=Thalasse'})",0.06592939174819226,0.16163334751169714,0.051892811569544874,0.7870967741935483,4.869643463497453,1.0,0.0412364232818745,3.9377827616874814,0.850734569560154,0.29539951573849876,0.7460499828153384,0.5540747028862478
"frozenset({'Red Blood Cells=niski', 'Creatinine=wysoki'})","frozenset({'Disease=Anemia', 'White Blood Cells=niski'})",0.06592939174819226,0.1407911527009783,0.051892811569544874,0.7870967741935483,5.59052723906052,1.0,0.042610536508442515,4.035677919131767,0.8790834303801247,0.33516483516483514,0.7522101564995208,0.5778384173082545
"frozenset({'Triglycerides=średni-dolny', 'Troponin=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Disease=Thalasse'})",0.06592939174819226,0.16163334751169714,0.051892811569544874,0.7870967741935483,4.869643463497453,1.0,0.0412364232818745,3.9377827616874814,0.850734569560154,0.29539951573849876,0.7460499828153384,0.5540747028862478
"frozenset({'Troponin=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=niski'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=średni-dolny', 'Disease=Thalasse'})",0.06592939174819226,0.051892811569544874,0.051892811569544874,0.7870967741935483,15.16774193548387,1.0,0.04847155006666123,4.4532307335369845,1.0,0.7870967741935483,0.7754439282768201,0.8935483870967742
"frozenset({'Red Blood Cells=niski', 'Creatinine=wysoki'})",frozenset({'Disease=Anemia'}),0.06592939174819226,0.26499361973628244,0.051892811569544874,0.7870967741935483,2.9702480194687513,1.0,0.034421943403180014,3.4523026951780658,0.7101473618202991,0.1859756097560976,0.7103382616487454,0.4914617097291979
"frozenset({'Red Blood Cells=wysoki', 'LDL Cholesterol=wysoki'})",frozenset({'Disease=Healthy'}),0.07188430455125479,0.2364951084644832,0.056571671629094,0.7869822485207101,3.3276893278276787,1.0,0.039571385227351055,3.5842312963750653,0.7536680840506398,0.22466216216216212,0.7210001483410526,0.5130954408071177
"frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Diastolic Blood Pressure=wysoki', 'Disease=Thalasse'})",0.06975754997873246,0.08124202467035305,0.054870267971076137,0.7865853658536585,9.682001021580895,1.0,0.04920302337476057,4.305037370116058,0.9639589824296494,0.570796460176991,0.7677139792231255,0.7309890180053633
"frozenset({'Heart Rate=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'AST=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.09825606125053168,0.054870267971076137,0.7865853658536585,8.005464048146974,1.0,0.048016165867678776,4.22531445585465,0.9407067130294232,0.4849624060150376,0.7633312241141279,0.6725134621476084
"frozenset({'Heart Rate=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Diastolic Blood Pressure=wysoki', 'AST=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.054870267971076137,0.054870267971076137,0.7865853658536585,14.335365853658535,1.0,0.05104265251073735,4.428607887221242,0.9999999999999999,0.7865853658536585,0.7741954073456127,0.8932926829268293
"frozenset({'Heart Rate=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Diastolic Blood Pressure=wysoki', 'Cholesterol=niski', 'AST=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.054870267971076137,0.054870267971076137,0.7865853658536585,14.335365853658535,1.0,0.05104265251073735,4.428607887221242,0.9999999999999999,0.7865853658536585,0.7741954073456127,0.8932926829268293
"frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Diastolic Blood Pressure=wysoki', 'AST=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.054870267971076137,0.054870267971076137,0.7865853658536585,14.335365853658535,1.0,0.05104265251073735,4.428607887221242,0.9999999999999999,0.7865853658536585,0.7741954073456127,0.8932926829268293
"frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'Mean Corpuscular Hemoglobin=wysoki'})",frozenset({'Disease=Thalasse'}),0.06975754997873246,0.21650361548277328,0.054870267971076137,0.7865853658536585,3.633128084718961,1.0,0.039767506193460304,3.6712402017378607,0.7791034406978515,0.2371323529411765,0.7276124837795608,0.5200117399012889
"frozenset({'Heart Rate=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Cholesterol=niski', 'Disease=Thalasse'})",0.06975754997873246,0.07103360272224585,0.054870267971076137,0.7865853658536585,11.073426318095516,1.0,0.04991513787900965,4.352871118672904,0.977910344069785,0.6386138613861386,0.7702665728580361,0.7795202278370088
"frozenset({'Heart Rate=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Diastolic Blood Pressure=wysoki', 'Cholesterol=niski', 'Disease=Thalasse'})",0.06975754997873246,0.054870267971076137,0.054870267971076137,0.7865853658536585,14.335365853658535,1.0,0.05104265251073735,4.428607887221242,0.9999999999999999,0.7865853658536585,0.7741954073456127,0.8932926829268293
"frozenset({'Heart Rate=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})",frozenset({'Disease=Thalasse'}),0.06975754997873246,0.21650361548277328,0.054870267971076137,0.7865853658536585,3.633128084718961,1.0,0.039767506193460304,3.6712402017378607,0.7791034406978515,0.2371323529411765,0.7276124837795608,0.5200117399012889
"frozenset({'Heart Rate=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Diastolic Blood Pressure=wysoki', 'Disease=Thalasse'})",0.06975754997873246,0.08124202467035305,0.054870267971076137,0.7865853658536585,9.682001021580895,1.0,0.04920302337476057,4.305037370116058,0.9639589824296494,0.570796460176991,0.7677139792231255,0.7309890180053633
"frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'AST=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.09825606125053168,0.054870267971076137,0.7865853658536585,8.005464048146974,1.0,0.048016165867678776,4.22531445585465,0.9407067130294232,0.4849624060150376,0.7633312241141279,0.6725134621476084
"frozenset({'Heart Rate=średni-dolny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Cholesterol=niski', 'AST=średni-górny', 'Disease=Thalasse'})",0.06975754997873246,0.07103360272224585,0.054870267971076137,0.7865853658536585,11.073426318095516,1.0,0.04991513787900965,4.352871118672904,0.977910344069785,0.6386138613861386,0.7702665728580361,0.7795202278370088
"frozenset({'Hematocrit=niski', 'Heart Rate=wysoki'})","frozenset({'Systolic Blood Pressure=średni-górny', 'Disease=Anemia'})",0.07145895363675032,0.09272649936197362,0.05614632071458953,0.7857142857142856,8.473460026212319,1.0,0.0495201820957841,4.233943002977454,0.9498604922333735,0.5196850393700787,0.7638135422945548,0.6956094364351244
"frozenset({'Troponin=średni-dolny', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.07145895363675032,0.26499361973628244,0.05614632071458953,0.7857142857142856,2.965030956202705,1.0,0.03721015392781988,3.430029774564013,0.7137383917044934,0.20030349013657053,0.7084573412698411,0.4987961476725521
"frozenset({'Hematocrit=niski', 'Heart Rate=wysoki'})",frozenset({'Disease=Anemia'}),0.07145895363675032,0.26499361973628244,0.05614632071458953,0.7857142857142856,2.965030956202705,1.0,0.03721015392781988,3.430029774564013,0.7137383917044934,0.20030349013657053,0.7084573412698411,0.4987961476725521
"frozenset({'Hematocrit=niski', 'Heart Rate=wysoki'})","frozenset({'Disease=Anemia', 'BMI=niski', 'Systolic Blood Pressure=średni-górny'})",0.07145895363675032,0.05614632071458953,0.05614632071458953,0.7857142857142856,13.994047619047617,1.0,0.052134163385771565,4.404650503331912,1.0,0.7857142857142855,0.7729672310564603,0.8928571428571428
"frozenset({'Troponin=średni-dolny', 'Heart Rate=średni-górny'})","frozenset({'Creatinine=średni-dolny', 'Disease=Anemia'})",0.07145895363675032,0.11612079965971926,0.05614632071458953,0.7857142857142856,6.766352694924123,1.0,0.04784844987544328,4.124769601587975,0.9177945279640195,0.4271844660194174,0.7575622164168843,0.6346153846153846
"frozenset({'Hematocrit=niski', 'Heart Rate=wysoki'})","frozenset({'Disease=Anemia', 'BMI=niski'})",0.07145895363675032,0.10378562313908975,0.05614632071458953,0.7857142857142856,7.570550351288055,1.0,0.048729908682532075,4.182333758684245,0.9347020363969516,0.47142857142857136,0.7608990440029831,0.6633489461358313
"frozenset({'Platelets=wysoki', 'HDL Cholesterol=średni-dolny'})",frozenset({'Disease=Anemia'}),0.06678009357720119,0.26499361973628244,0.052318162484049344,0.7834394904458599,2.9564466164337344,1.0,0.03462186376069913,3.3940000500412846,0.7091105824458427,0.18721461187214616,0.7053624085869309,0.49043563607365226
"frozenset({'White Blood Cells=średni-górny', 'HbA1c=niski'})",frozenset({'Disease=Anemia'}),0.07826456826882178,0.26499361973628244,0.06125053168864313,0.782608695652174,2.9533114662572406,1.0,0.04051092044599065,3.3810293492131014,0.7175562733938368,0.2171945701357466,0.7042320853462158,0.5068741712610789
"frozenset({'AST=wysoki', 'Systolic Blood Pressure=średni-górny'})",frozenset({'Disease=Anemia'}),0.07613781369629945,0.26499361973628244,0.059549128030625266,0.7821229050279329,2.9514782499529217,1.0,0.03937309318043618,3.3734908222360365,0.7156767955801107,0.21148036253776437,0.7035711514587212,0.5034210030757642
"frozenset({'AST=wysoki', 'Systolic Blood Pressure=średni-górny'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.07613781369629945,0.1382390472139515,0.059549128030625266,0.7821229050279329,5.657756768371294,1.0,0.04902390920829548,3.9552618089410934,0.8910977374375165,0.38461538461538464,0.7471722357950001,0.6064460678985819
"frozenset({'AST=wysoki', 'Creatinine=średni-dolny'})","frozenset({'Disease=Anemia', 'Heart Rate=średni-górny'})",0.06635474266269673,0.1305827307528711,0.051892811569544874,0.782051282051282,5.988933433558842,1.0,0.043228028074245896,3.989091000075062,0.8922289853990066,0.35777126099706746,0.7493163229464599,0.5897227094295499
"frozenset({'AST=wysoki', 'Creatinine=średni-dolny'})",frozenset({'Disease=Anemia'}),0.06635474266269673,0.26499361973628244,0.051892811569544874,0.782051282051282,2.9512079680619006,1.0,0.03430922812468734,3.372382215327645,0.7081444415400127,0.18569254185692544,0.7034737060778727,0.4889389636580648
"frozenset({'Hematocrit=niski', 'Systolic Blood Pressure=średni-górny', 'Mean Corpuscular Volume=średni-górny'})","frozenset({'White Blood Cells=średni-górny', 'Disease=Anemia'})",0.07018290089323692,0.07486176095278604,0.054870267971076137,0.7818181818181817,10.44349173553719,1.0,0.04961625242143356,4.240216928966396,0.9724994148811676,0.6084905660377359,0.7641630094043886,0.7573863636363636
"frozenset({'Hematocrit=niski', 'Systolic Blood Pressure=średni-górny', 'Mean Corpuscular Volume=średni-górny'})",frozenset({'Disease=Anemia'}),0.07018290089323692,0.26499361973628244,0.054870267971076137,0.7818181818181817,2.9503283233620308,1.0,0.036272247019784515,3.368779242875371,0.7109512968361028,0.19575113808801212,0.7031565656565656,0.4944403910696045
"frozenset({'ALT=wysoki', 'Troponin=wysoki', 'HDL Cholesterol=niski'})","frozenset({'Disease=Diabetes', 'Creatinine=wysoki'})",0.06805614632071459,0.08379413015737984,0.05316886431305827,0.7812499999999999,9.323445431472079,1.0,0.047466158730250625,4.188369690709119,0.9579370150616157,0.5387931034482758,0.7612436165273908,0.7078838832487309
"frozenset({'BMI=średni-dolny', 'LDL Cholesterol=średni-górny'})",frozenset({'Disease=Healthy'}),0.07571246278179498,0.2364951084644832,0.0591237771161208,0.7808988764044944,3.301966292134831,1.0,0.04121815001842705,3.4847146331621026,0.7542567878508973,0.2336134453781513,0.7130324559481707,0.5154494382022472
"frozenset({'Diastolic Blood Pressure=wysoki', 'White Blood Cells=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.06592939174819226,0.21650361548277328,0.05146746065504041,0.7806451612903226,3.6056911084352623,1.0,0.03719350897497667,3.5718217529461804,0.7736681268722998,0.22283609576427257,0.720030822037757,0.5091830914506623
"frozenset({'Diastolic Blood Pressure=wysoki', 'White Blood Cells=średni-dolny'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Disease=Thalasse'})",0.06592939174819226,0.16163334751169714,0.05146746065504041,0.7806451612903226,4.829728353140917,1.0,0.040811072367370034,3.8219656216378515,0.8489176413915609,0.2922705314009662,0.7383545277491367,0.5495331069609508
"frozenset({'ALT=wysoki', 'Troponin=wysoki'})",frozenset({'Disease=Diabetes'}),0.08719693747341557,0.22968949383241175,0.06805614632071459,0.7804878048780488,3.3980126467931346,1.0,0.048027925888709314,3.509192305874569,0.7731244175209693,0.2735042735042735,0.7150341409543306,0.5383920505871725
"frozenset({'ALT=wysoki', 'Troponin=wysoki'})","frozenset({'Disease=Diabetes', 'HDL Cholesterol=niski'})",0.08719693747341557,0.09527860484900043,0.06805614632071459,0.7804878048780488,8.19163763066202,1.0,0.05974814377114203,4.1215085779101095,0.9617893755824791,0.5947955390334573,0.7573703945784169,0.7473867595818815
"frozenset({'BMI=niski', 'Red Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.09102509570395577,0.26499361973628244,0.07103360272224585,0.7803738317757009,2.944877814614242,1.0,0.046912533124813076,3.3466247952433084,0.7265627845852516,0.24925373134328355,0.70119148061613,0.5242158083437092
"frozenset({'Hematocrit=niski', 'Triglycerides=średni-dolny', 'Cholesterol=średni-górny'})","frozenset({'Disease=Anemia', 'C-reactive Protein=średni-dolny'})",0.06933219906422798,0.11271799234368354,0.0540195661420672,0.7791411042944786,6.91230466489177,1.0,0.04620457985877481,4.017415756888322,0.9190502238408498,0.42192691029900337,0.7510837661535567,0.6291931936566733
"frozenset({'Triglycerides=średni-dolny', 'Cholesterol=średni-górny'})","frozenset({'Hematocrit=niski', 'Disease=Anemia', 'C-reactive Protein=średni-dolny'})",0.06933219906422798,0.0803913228413441,0.0540195661420672,0.7791411042944786,9.691855747070472,1.0,0.048445858943794516,4.1637837326905816,0.9636312599864687,0.5644444444444445,0.7598338280278997,0.7255493881260753
"frozenset({'Triglycerides=średni-dolny', 'Cholesterol=średni-górny'})",frozenset({'Disease=Anemia'}),0.06933219906422798,0.26499361973628244,0.0540195661420672,0.7791411042944786,2.94022590079666,1.0,0.035646975747760934,3.327945555082944,0.7090500798917502,0.1927162367223065,0.6995143149284254,0.49149671587115584
"frozenset({'Triglycerides=średni-dolny', 'Cholesterol=średni-górny'})","frozenset({'Disease=Anemia', 'C-reactive Protein=średni-dolny'})",0.06933219906422798,0.11271799234368354,0.0540195661420672,0.7791411042944786,6.91230466489177,1.0,0.04620457985877481,4.017415756888322,0.9190502238408498,0.42192691029900337,0.7510837661535567,0.6291931936566733
"frozenset({'Triglycerides=średni-dolny', 'Cholesterol=średni-górny'})","frozenset({'Hematocrit=niski', 'Disease=Anemia'})",0.06933219906422798,0.13994045087196938,0.0540195661420672,0.7791411042944786,5.567661812146866,1.0,0.04431718694507401,3.894158514107473,0.8815082986655918,0.347945205479452,0.7432051118676158,0.5825796706882727
"frozenset({'Hematocrit=niski', 'Triglycerides=średni-dolny', 'Cholesterol=średni-górny'})",frozenset({'Disease=Anemia'}),0.06933219906422798,0.26499361973628244,0.0540195661420672,0.7791411042944786,2.94022590079666,1.0,0.035646975747760934,3.327945555082944,0.7090500798917502,0.1927162367223065,0.6995143149284254,0.49149671587115584
"frozenset({'Diastolic Blood Pressure=wysoki', 'Hematocrit=niski', 'Systolic Blood Pressure=średni-górny'})",frozenset({'Disease=Anemia'}),0.06933219906422798,0.26499361973628244,0.0540195661420672,0.7791411042944786,2.94022590079666,1.0,0.035646975747760934,3.327945555082944,0.7090500798917502,0.1927162367223065,0.6995143149284254,0.49149671587115584
"frozenset({'Platelets=średni-górny', 'Hemoglobin=niski'})","frozenset({'BMI=niski', 'Disease=Anemia', 'Red Blood Cells=niski'})",0.07486176095278604,0.07103360272224585,0.05827307528711187,0.7784090909090909,10.95832199237888,1.0,0.05295537470050393,4.192258613356019,0.9822803926503902,0.6650485436893205,0.7614650974025974,0.7993841861731084
